 Timestamp_formatted, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-24 15:05:01.076,-74144.13382,36879.46193,9318.598726,33606.83127,26457.11171,-51730.05035,20579.80991,-67198.06101,-0.016,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.076,-74297.06446,35876.53916,8338.519435,32572.19137,25472.15974,-51112.35989,19580.82105,-66817.88019,-0.016,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.076,-74581.57981,36565.7999,9057.999737,33144.46308,26185.67213,-51983.27327,20295.47337,-67400.56782,-0.016,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.076,-74617.99081,37940.94627,10435.22482,34475.28594,27559.79032,-53152.04598,21666.77525,-68164.39398,-0.02,0.1,-0.988,192,255,96,3,32,225,32,0,0,0,0
 2023-06-24 15:05:01.076,-74345.54539,38178.47826,10644.57126,34798.49217,27774.38942,-53057.87808,21886.44819,-68092.42136,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.076,-74108.48279,36866.18499,9310.306228,33591.07329,26443.5442,-51746.83651,20553.90424,-67226.93947,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.076,-74255.64668,35906.15522,8367.397889,32596.62182,25502.06637,-51115.17621,19621.8365,-66838.91318,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.076,-74547.62751,36535.15566,9027.579013,33118.71387,26155.29611,-51980.81457,20279.35776,-67420.75144,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.076,-74589.44763,37883.50229,10379.7925,34416.34439,27503.24041,-53154.2141,21621.87059,-68188.75738,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.076,-74306.5863,38212.83289,10682.41277,34814.09369,27803.91607,-53063.62248,21912.77855,-68117.43297,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74071.71417,36869.22483,9312.831976,33584.74774,26442.2925,-51764.24852,20560.02862,-67259.79653,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74233.31728,35775.10694,8235.321431,32471.31794,25372.69448,-51136.63389,19499.39364,-66876.17354,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74525.00755,36427.4426,8915.462663,33007.6704,26049.90763,-51991.58811,20172.02469,-67448.13233,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74560.52447,37850.17584,10338.91116,34386.50482,27473.0432,-53159.51147,21583.09032,-68208.76219,-0.022,0.1,-0.99,192,255,80,3,32,225,16,0,0,0,0
 2023-06-24 15:05:01.077,-74284.05574,38170.43163,10635.4741,34777.10155,27765.42637,-53083.47083,21874.57941,-68148.25602,-0.022,0.1,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74048.66952,36863.70395,9304.986513,33586.58058,26438.55976,-51789.23777,20546.34935,-67293.3912,-0.022,0.1,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74190.96073,35877.92496,8338.050048,32570.17971,25468.13643,-51135.96334,19587.01248,-66888.84698,-0.022,0.1,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74485.42261,36475.65531,8963.675375,33058.16299,26096.66748,-51984.3685,20217.95752,-67458.77176,-0.022,0.1,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74532.56244,37841.52571,10329.76929,34380.60395,27466.44944,-53161.59018,21572.38383,-68228.63289,-0.022,0.1,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74260.47465,38165.08957,10630.75788,34778.06267,27761.91715,-53096.70306,21864.45407,-68177.42505,-0.022,0.1,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74019.41109,36891.06249,9331.830958,33617.22483,26468.13112,-51804.01228,20578.3347,-67323.47665,-0.022,0.1,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74166.68673,35846.78898,8301.057911,32547.42563,25444.91296,-51144.94874,19571.99211,-66916.92077,-0.022,0.1,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74453.68313,36494.34137,8976.862905,33076.11144,26112.51487,-51975.94189,20235.77186,-67475.69203,-0.022,0.1,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74496.19615,37906.43518,10398.25504,34430.44834,27520.60771,-53150.88369,21632.71119,-68245.15083,-0.02,0.096,-0.99,192,255,96,3,0,225,16,0,0,0,0
 2023-06-24 15:05:01.077,-74221.69438,38253.9154,10722.5565,34850.37057,27843.03163,-53094.602,21951.73764,-68199.59798,-0.02,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73985.6376,36957.67068,9402.462471,33669.01382,26532.75001,-51812.99768,20637.83504,-67352.89155,-0.02,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74129.0911,35913.24072,8373.812839,32595.79481,25505.44149,-51140.83602,19620.45069,-66936.43384,-0.02,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74417.09333,36546.21977,9031.982306,33123.87712,26161.55459,-51962.12852,20265.0303,-67488.43253,-0.02,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74470.64811,37892.86767,10383.21231,34424.1675,27509.18597,-53148.20148,21624.01636,-68265.84855,-0.02,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74202.44952,38218.64435,10684.55853,34824.62136,27812.25327,-53110.40468,21921.42867,-68233.03619,-0.02,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73960.6707,36952.41802,9393.946456,33667.04686,26526.96091,-51831.59433,20639.22085,-67389.32489,-0.02,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74096.63637,35921.46616,8380.026624,32603.4391,25515.67859,-51141.52892,19645.05996,-66963.30064,-0.02,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74391.8135,36497.26945,8980.685053,33081.8782,26116.31466,-51955.49005,20231.97207,-67513.82411,-0.02,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74449.50336,37862.91633,10355.58556,34393.59032,27478.7876,-53146.16747,21578.03882,-68293.31884,-0.022,0.096,-0.99,192,255,80,3,0,225,16,0,0,0,0
 2023-06-24 15:05:01.077,-74179.7625,38232.50243,10700.80825,34841.34046,27828.95003,-53114.87503,21928.13419,-68262.49579,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73936.9555,36973.65218,9413.772454,33700.7533,26553.29127,-51836.77993,20669.32865,-67419.34328,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74075.71513,35894.08528,8352.019888,32591.88325,25489.16942,-51139.11493,19620.09306,-66988.58046,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74379.31888,36410.7235,8902.208078,32998.34973,26032.49562,-51951.69025,20150.3435,-67540.08741,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74444.63068,37773.91169,10271.74416,34302.57401,27390.52056,-53150.81664,21489.25769,-68327.13703,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74172.0735,38197.92428,10670.92397,34801.4873,27793.18724,-53129.22485,21901.04388,-68302.66187,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73928.70771,36937.10708,9384.469317,33658.24028,26515.58387,-51857.56705,20626.43565,-67463.33152,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74062.59466,35856.42259,8319.87808,32561.19431,25461.16268,-51147.20626,19571.58978,-67022.82334,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74355.98366,36431.2871,8921.609392,33016.99108,26059.1389,-51942.25781,20170.05773,-67559.1758,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74417.36155,37817.72111,10310.88207,34345.19879,27441.70605,-53142.99353,21556.6035,-68346.27013,-0.02,0.094,-0.986,192,255,96,2,240,225,48,0,0,0,0
 2023-06-24 15:05:01.077,-74150.66053,38207.15555,10672.80152,34800.16855,27805.74892,-53136.66798,21910.47632,-68332.61321,-0.02,0.094,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73909.70873,36941.68919,9379.395471,33659.51433,26522.84819,-51873.77207,20619.57367,-67499.38488,-0.02,0.094,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74040.39938,35871.04063,8332.752685,32565.70936,25467.64469,-51153.50946,19572.61796,-67052.28294,-0.02,0.094,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74338.43754,36390.60693,8880.236313,32969.35951,26007.46167,-51944.53769,20114.69246,-67587.56251,-0.02,0.094,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74403.54817,37775.31985,10268.92784,34294.25917,27392.46516,-53147.95561,21498.66778,-68376.57909,-0.02,0.094,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74137.65182,38184.1109,10647.70051,34779.11321,27781.43022,-53154.8176,21878.17805,-68370.05238,-0.02,0.094,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73887.51345,36965.29263,9402.440119,33672.70186,26540.68488,-51892.50283,20638.595,-67534.27595,-0.02,0.094,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74012.41499,35879.89192,8334.8761,32565.86582,25469.0305,-51156.594,19576.88714,-67077.27219,-0.02,0.094,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74307.54743,36403.45918,8889.042901,32977.98729,26019.06222,-51934.39,20123.49905,-67602.35937,-0.02,0.094,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74368.63474,37831.0651,10325.50011,34345.60112,27450.60205,-53137.18207,21548.42276,-68389.96779,-0.02,0.1,-0.988,192,255,96,3,32,225,32,0,0,0,0
 2023-06-24 15:05:01.077,-74098.64802,38281.29629,10754.98888,34866.68734,27877.11804,-53150.45901,21985.35466,-68391.24184,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73852.26474,37022.58015,9468.44482,33714.9243,26593.16678,-51897.71079,20713.60746,-67565.47899,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73983.80476,35872.06881,8327.120045,32544.63167,25457.27348,-51160.41615,19581.78217,-67105.52479,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74268.0966,36468.23454,8952.052468,33039.0299,26081.513,-51919.43668,20186.50862,-67615.88217,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74335.353,37871.58881,10363.09574,34399.1112,27488.68942,-53128.39784,21582.24095,-68407.24568,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74073.21174,38284.15731,10748.90921,34885.19459,27876.73806,-53161.83605,21981.04077,-68419.6509,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73829.68948,36993.0535,9429.99982,33703.16728,26562.83546,-51917.96147,20682.1362,-67599.29718,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73956.35682,35847.92892,8301.013208,32544.76578,25440.2638,-51165.17707,19551.54026,-67129.70938,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74258.77592,36323.79756,8809.291876,32906.52876,25938.17126,-51929.27145,20055.72856,-67647.30872,-0.02,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74332.51433,37737.14307,10224.8055,34263.50317,27356.38945,-53145.2734,21476.27133,-68443.79079,-0.016,0.094,-0.988,192,255,128,2,240,225,32,0,0,0,0
 2023-06-24 15:05:01.077,-74064.00282,38230.42372,10691.30876,34826.02952,27826.49134,-53185.01481,21938.84068,-68459.74993,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73809.23764,37018.31097,9452.239806,33727.106,26591.17747,-51939.12857,20692.64152,-67636.84811,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73935.92732,35848.44301,8303.60601,32529.41013,25432.10541,-51173.62603,19535.9611,-67157.93963,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74223.16959,36414.09861,8898.162412,32983.39641,26021.23034,-51916.30744,20127.25414,-67658.37284,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74298.2938,37807.59577,10296.46519,34318.48846,27416.04625,-53138.7467,21528.32854,-68458.23001,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74032.71038,38290.05817,10750.65264,34868.1402,27874.88286,-53193.77669,21975.25167,-68484.49331,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73772.2008,37111.00365,9543.300813,33807.59463,26678.39398,-51950.50561,20774.04657,-67662.99965,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73889.16747,35957.31836,8409.016837,32635.02212,25540.19845,-51169.13333,19647.65276,-67172.33416,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74177.37087,36479.20924,8959.11562,33045.51191,26079.50134,-51903.83517,20184.36285,-67669.30284,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74254.03735,37875.88035,10362.89458,34385.78956,27481.93919,-53125.55917,21595.45083,-68470.07644,-0.016,0.1,-0.988,192,255,128,3,32,225,32,0,0,0,0
 2023-06-24 15:05:01.077,-73991.73963,38342.3836,10807.02374,34911.43553,27925.59897,-53192.6591,22055.98617,-68504.27461,-0.016,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73741.02011,37092.25054,9529.889766,33773.1506,26655.81872,-51964.02841,20791.79386,-67694.18033,-0.016,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73857.74092,35924.37189,8376.495049,32600.30986,25502.91574,-51173.02253,19610.90649,-67197.05518,-0.016,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74149.58765,36422.45816,8904.398549,32997.85799,26022.68321,-51900.19183,20117.55349,-67688.39123,-0.016,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74228.22109,37848.58887,10338.86645,34361.71673,27452.21137,-53125.44741,21547.84161,-68490.26006,-0.016,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73965.69985,38364.60124,10831.02951,34937.92235,27941.53576,-53202.69504,22049.01243,-68529.7556,-0.016,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73705.83847,37170.5934,9610.087825,33858.55661,26728.26072,-51973.30439,20847.24854,-67717.89553,-0.016,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73824.61564,35937.9841,8393.54943,32625.09795,25517.1091,-51173.2684,19639.67319,-67215.31656,-0.016,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74124.73251,36346.97632,8827.307383,32934.20022,25949.32478,-51899.99067,20068.71492,-67707.52432,-0.016,0.1,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-74205.60112,37788.50738,10275.96864,34309.81598,27398.81306,-53130.14127,21522.47238,-68510.91308,-0.018,0.096,-0.986,192,255,112,3,0,225,48,0,0,0,0
 2023-06-24 15:05:01.077,-73945.09154,38313.4381,10777.98882,34898.11389,27896.04996,-53223.30334,22014.54604,-68562.09857,-0.018,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.077,-73689.40993,37079.26417,9522.491339,33782.2254,26639.45724,-52006.45202,20756.34399,-67759.71565,-0.018,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.078,-73797.72649,35905.26115,8365.229769,32601.53921,25489.34823,-51187.79703,19600.1106,-67242.54098,-0.018,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.078,-74090.57904,36356.96755,8843.892377,32949.19824,25965.19452,-51897.30846,20070.03368,-67724.75752,-0.018,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.078,-74182.8694,37724.1567,10217.80941,34244.61594,27332.85306,-53137.07031,21449.02455,-68537.95869,-0.018,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.078,-73922.56098,38299.13298,10766.47768,34876.67857,27885.03055,-53241.40826,22011.23798,-68593.48042,-0.018,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.078,-73644.17,37204.14337,9642.967241,33901.58372,26768.58327,-52012.06231,20899.57397,-67778.78169,-0.018,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.078,-73740.64013,36021.24435,8472.272274,32715.19783,25603.20802,-51171.3238,19732.14236,-67246.51959,-0.018,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.078,-74043.52862,36395.92664,8877.084717,32987.44207,26004.80181,-51879.33765,20112.01025,-67727.86441,-0.018,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.078,-74135.79662,37802.2984,10298.61096,34320.43306,27413.00641,-53119.6136,21522.0924,-68543.03253,-0.018,0.096,-0.982,192,255,112,3,0,225,80,0,0,0,0
 2023-06-24 15:05:01.555,-73879.22095,38372.55846,10844.44056,34953.85914,27958.81366,-53236.06619,22067.60908,-68609.01488,-0.018,0.096,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73623.0476,37125.08525,9567.418345,33835.71313,26692.34147,-52030.77072,20803.41677,-67814.14215,-0.018,0.096,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73728.68195,35884.38462,8339.234691,32578.85219,25466.10242,-51184.37722,19583.95029,-67277.20854,-0.018,0.096,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-74023.18853,36306.07263,8788.907086,32885.98751,25912.69027,-51874.28616,20034.51676,-67745.76816,-0.018,0.096,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-74111.94731,37755.24798,10250.75588,34271.34863,27366.26892,-53114.13742,21470.21401,-68558.81286,-0.018,0.096,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73861.60777,38300.7423,10771.73034,34886.44628,27888.8527,-53248.3373,21997.60342,-68635.5017,-0.018,0.096,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73588.24594,37161.67506,9606.064511,33864.59158,26725.4444,-52037.02921,20835.53622,-67833.67757,-0.018,0.096,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73686.30304,35929.40103,8387.201534,32628.92009,25505.44149,-51174.09541,19620.76361,-67285.92572,-0.018,0.096,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73983.76006,36331.06188,8817.293801,32916.92232,25928.56001,-51857.92468,20049.8277,-67749.74677,-0.018,0.096,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-74074.10581,37774.15756,10268.52551,34286.4137,27383.01037,-53102.58157,21508.63665,-68565.36192,-0.018,0.096,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73825.04032,38329.59841,10799.80413,34909.96032,27917.08296,-53251.73476,22034.03676,-68652.19845,-0.016,0.092,-0.98,192,255,128,2,224,225,96,0,0,0,0
 2023-06-24 15:05:01.555,-73553.37722,37164.44667,9607.427967,33871.49827,26730.36179,-52052.83189,20837.41377,-67861.43844,-0.016,0.092,-0.98,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73647.34395,35912.68193,8370.214208,32609.71995,25495.15969,-51178.99045,19615.06392,-67305.88583,-0.016,0.092,-0.98,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73933.78156,36372.3679,8862.712546,32956.88724,25982.2936,-51847.39701,20107.65166,-67756.27348,-0.016,0.092,-0.98,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-74029.64819,37782.74063,10280.03666,34297.52252,27393.29218,-53100.16758,21511.40827,-68578.37064,-0.016,0.092,-0.98,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73786.79648,38327.67616,10801.12288,34900.61729,27913.93136,-53262.5083,22039.31177,-68675.936,-0.016,0.092,-0.98,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73509.05371,37214.89456,9659.820456,33908.15513,26778.99918,-52063.49368,20901.8762,-67885.37715,-0.016,0.092,-0.98,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73601.03114,35942.32034,8395.181107,32635.67032,25519.67955,-51176.26353,19654.06771,-67320.79444,-0.016,0.092,-0.98,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73904.72429,36278.1553,8755.826504,32875.75041,25887.85748,-51850.10157,20003.26902,-67777.35117,-0.016,0.092,-0.98,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-74000.68033,37729.87875,10226.12425,34246.94052,27344.78889,-53102.84979,21455.21599,-68598.24134,-0.016,0.092,-0.98,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73750.38549,38356.35344,10835.18694,34920.33153,27949.33652,-53268.99031,22058.8919,-68696.99135,-0.016,0.088,-0.986,192,255,128,2,192,225,48,0,0,0,0
 2023-06-24 15:05:01.555,-73470.65341,37236.68751,9683.31214,33926.23769,26809.19639,-52077.61998,20914.59434,-67910.34405,-0.016,0.088,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.555,-73565.26835,35914.35831,8372.516438,32610.3905,25499.92061,-51180.53272,19614.39337,-67340.91101,-0.016,0.088,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73860.13256,36312.28641,8798.853612,32895.88933,25920.40162,-51836.44466,20039.65766,-67785.37545,-0.016,0.088,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73959.01668,37762.24408,10253.6169,34286.59252,27376.55072,-53097.01599,21482.44041,-68610.78067,-0.016,0.088,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73712.47693,38393.45734,10863.64071,34977.28377,27985.21107,-53277.34986,22088.08328,-68719.18663,-0.016,0.088,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73428.11804,37300.12176,9743.326574,34000.82546,26868.96495,-52090.53929,20978.7662,-67935.78034,-0.016,0.088,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73526.8457,35894.19703,8350.187045,32598.47702,25482.75447,-51188.6017,19599.06007,-67363.39687,-0.016,0.088,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73824.32506,36270.86863,8757.279367,32870.45304,25886.89636,-51833.09189,19992.60724,-67801.87104,-0.016,0.088,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73926.38313,37742.90982,10238.90945,34264.03961,27362.29031,-53092.25507,21468.8282,-68629.17616,-0.016,0.088,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73677.65292,38407.96362,10879.51045,34988.59376,28006.0429,-53282.96015,22121.81206,-68743.68414,-0.016,0.09,-0.988,192,255,128,2,208,225,32,0,0,0,0
 2023-06-24 15:05:01.556,-73393.38343,37299.89824,9738.967984,34002.6136,26873.3459,-52107.54896,20991.23847,-67968.07861,-0.016,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73477.44834,35952.021,8400.366712,32654.46814,25535.16931,-51184.51133,19659.90152,-67380.96534,-0.016,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73775.19593,36290.42641,8769.461068,32889.65319,25903.07902,-51821.89367,20027.47596,-67815.05857,-0.016,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73881.50083,37731.82335,10225.409,34253.22136,27350.55564,-53089.39404,21468.35881,-68646.83403,-0.016,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73634.17877,38425.08506,10898.53178,35001.24484,28023.45491,-53293.53253,22138.06178,-68770.21566,-0.016,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73349.12698,37321.06534,9760.403307,34016.51639,26892.70251,-52124.20101,21019.64754,-67998.7452,-0.016,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73424.60882,36006.04516,8454.681451,32705.27365,25593.61912,-51182.63378,19732.74585,-67397.70679,-0.016,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73715.8744,36389.10936,8869.462773,32984.02226,26004.82416,-51803.58759,20126.56124,-67819.32775,-0.016,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:01.556,-73825.95674,37820.31391,10313.63133,34338.51562,27439.29207,-53075.02187,21543.37127,-68655.48416,-0.016,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
